city_id,State Abbreviation,City,County Name,State,County,city_state,lat,lng
278,CA,Dana Point,Orange County,California,Orange County,"Dana Point, California",33.4733,-117.6967
279,CA,Danville,Contra Costa County,California,Contra Costa County,"Danville, California",37.8121,-121.9698
280,CA,Davis,Yolo County,California,Yolo County,"Davis, California",38.5553,-121.737
281,CA,Del Mar,San Diego County,California,San Diego County,"Del Mar, California",32.9635,-117.2624
282,CA,Del Rey Oaks,Monterey County,California,Monterey County,"Del Rey Oaks, California",36.5913,-121.829
283,CA,Delano,Kern County,California,Kern County,"Delano, California",35.7662,-119.2635
284,CA,Desert Hot Springs,Riverside County,California,Riverside County,"Desert Hot Springs, California",33.955,-116.5429
285,CA,Diamond Bar,Los Angeles County,California,Los Angeles County,"Diamond Bar, California",33.9992,-117.8161
286,CA,Dinuba,Tulare County,California,Tulare County,"Dinuba, California",36.5453,-119.3987
287,CA,Dixon,Solano County,California,Solano County,"Dixon, California",38.4469,-121.825
288,CA,Dos Palos,Merced County,California,Merced County,"Dos Palos, California",36.9854,-120.6338
289,CA,Downey,Los Angeles County,California,Los Angeles County,"Downey, California",33.9379,-118.1311
290,CA,Duarte,Los Angeles County,California,Los Angeles County,"Duarte, California",34.161,-117.9504
291,CA,Dublin,Alameda County,California,Alameda County,"Dublin, California",37.7161,-121.8963
292,CA,East Palo Alto,San Mateo County,California,San Mateo County,"East Palo Alto, California",37.4671,-122.1352
293,CA,Eastvale,Riverside County,California,Riverside County,"Eastvale, California",33.9617,-117.5803
294,CA,El Cajon,San Diego County,California,San Diego County,"El Cajon, California",32.8017,-116.9604
295,CA,El Monte,Los Angeles County,California,Los Angeles County,"El Monte, California",34.0739,-118.0291
296,CA,El Segundo,Los Angeles County,California,Los Angeles County,"El Segundo, California",33.917,-118.4018
297,CA,Elk Grove,Sacramento County,California,Sacramento County,"Elk Grove, California",38.4161,-121.3842
298,CA,Emeryville,Alameda County,California,Alameda County,"Emeryville, California",37.8382,-122.2932
299,CA,Encinitas,San Diego County,California,San Diego County,"Encinitas, California",33.0492,-117.261
300,CA,Escalon,San Joaquin County,California,San Joaquin County,"Escalon, California",37.7912,-120.9982
301,CA,Escondido,San Diego County,California,San Diego County,"Escondido, California",33.1348,-117.0723
302,CA,Exeter,Tulare County,California,Tulare County,"Exeter, California",36.2941,-119.1459
303,CA,Fairfax,Marin County,California,Marin County,"Fairfax, California",37.9886,-122.5952
304,CA,Fairfield,Solano County,California,Solano County,"Fairfield, California",38.2583,-122.0335
305,CA,Farmersville,Tulare County,California,Tulare County,"Farmersville, California",36.305,-119.2083
306,CA,Fillmore,Ventura County,California,Ventura County,"Fillmore, California",34.3989,-118.9174
307,CA,Firebaugh,Fresno County,California,Fresno County,"Firebaugh, California",36.8533,-120.4535
308,CA,Folsom,Sacramento County,California,Sacramento County,"Folsom, California",38.6668,-121.1422
309,CA,Fontana,San Bernardino County,California,San Bernardino County,"Fontana, California",34.0968,-117.4599
310,CA,Foster City,San Mateo County,California,San Mateo County,"Foster City, California",37.5553,-122.2659
311,CA,Fountain Valley,Orange County,California,Orange County,"Fountain Valley, California",33.7105,-117.9514
312,CA,Fowler,Fresno County,California,Fresno County,"Fowler, California",36.6243,-119.6737
313,CA,Fremont,Alameda County,California,Alameda County,"Fremont, California",37.5265,-121.9843
314,CA,Fresno,Fresno County,California,Fresno County,"Fresno, California",36.783,-119.7939
315,CA,Fullerton,Orange County,California,Orange County,"Fullerton, California",33.8841,-117.9279
316,CA,Galt,Sacramento County,California,Sacramento County,"Galt, California",38.2698,-121.3004
317,CA,Garden Grove,Orange County,California,Orange County,"Garden Grove, California",33.7787,-117.9601
318,CA,Gardena,Los Angeles County,California,Los Angeles County,"Gardena, California",33.8943,-118.3072
319,CA,Gilroy,Santa Clara County,California,Santa Clara County,"Gilroy, California",37.0046,-121.5854
320,CA,Glendale,Los Angeles County,California,Los Angeles County,"Glendale, California",34.1819,-118.2468
321,CA,Glendora,Los Angeles County,California,Los Angeles County,"Glendora, California",34.1449,-117.8467
322,CA,Goleta,Santa Barbara County,California,Santa Barbara County,"Goleta, California",34.4361,-119.8594
323,CA,Gonzales,Monterey County,California,Monterey County,"Gonzales, California",36.5055,-121.4427
324,CA,Grand Terrace,San Bernardino County,California,San Bernardino County,"Grand Terrace, California",34.0312,-117.3132
325,CA,Greenfield,Monterey County,California,Monterey County,"Greenfield, California",36.3242,-121.2428
326,CA,Grover Beach,San Luis Obispo County,California,San Luis Obispo County,"Grover Beach, California",35.1204,-120.6197
327,CA,Guadalupe,Santa Barbara County,California,Santa Barbara County,"Guadalupe, California",34.9609,-120.5735
328,CA,Gustine,Merced County,California,Merced County,"Gustine, California",37.2545,-120.9949
329,CA,Hawaiian Gardens,Los Angeles County,California,Los Angeles County,"Hawaiian Gardens, California",33.8304,-118.0728
330,CA,Hawthorne,Los Angeles County,California,Los Angeles County,"Hawthorne, California",33.9147,-118.3476
331,CA,Hayward,Alameda County,California,Alameda County,"Hayward, California",37.6328,-122.0766
332,CA,Healdsburg,Sonoma County,California,Sonoma County,"Healdsburg, California",38.6224,-122.8651
333,CA,Hemet,Riverside County,California,Riverside County,"Hemet, California",33.7341,-116.9969
334,CA,Hermosa Beach,Los Angeles County,California,Los Angeles County,"Hermosa Beach, California",33.8653,-118.3962
335,CA,Hesperia,San Bernardino County,California,San Bernardino County,"Hesperia, California",34.3975,-117.3147
336,CA,Hidden Hills,Los Angeles County,California,Los Angeles County,"Hidden Hills, California",34.1637,-118.6612
337,CA,Highland,San Bernardino County,California,San Bernardino County,"Highland, California",34.1113,-117.165
338,CA,Hillsborough,San Mateo County,California,San Mateo County,"Hillsborough, California",37.5572,-122.3586
339,CA,Hughson,Stanislaus County,California,Stanislaus County,"Hughson, California",37.602,-120.866
340,CA,Huntington Beach,Orange County,California,Orange County,"Huntington Beach, California",33.696,-118.0018
341,CA,Huntington Park,Los Angeles County,California,Los Angeles County,"Huntington Park, California",33.98,-118.2167
342,CA,Huron,Fresno County,California,Fresno County,"Huron, California",36.2041,-120.0961
343,CA,Imperial Beach,San Diego County,California,San Diego County,"Imperial Beach, California",32.5693,-117.118
344,CA,Indian Wells,Riverside County,California,Riverside County,"Indian Wells, California",33.7036,-116.3396
345,CA,Indio,Riverside County,California,Riverside County,"Indio, California",33.7346,-116.2346
346,CA,Inglewood,Los Angeles County,California,Los Angeles County,"Inglewood, California",33.9566,-118.3444
347,CA,Irvine,Orange County,California,Orange County,"Irvine, California",33.6772,-117.7738
348,CA,Irwindale,Los Angeles County,California,Los Angeles County,"Irwindale, California",34.1121,-117.9636
349,CA,Isleton,Sacramento County,California,Sacramento County,"Isleton, California",38.1617,-121.6051
350,CA,Jurupa Valley,Riverside County,California,Riverside County,"Jurupa Valley, California",34.001,-117.4706
351,CA,Kerman,Fresno County,California,Fresno County,"Kerman, California",36.7248,-120.0625
352,CA,King City,Monterey County,California,Monterey County,"King City, California",36.2164,-121.133
353,CA,La Habra,Orange County,California,Orange County,"La Habra, California",33.9282,-117.9515
354,CA,La Habra Heights,Los Angeles County,California,Los Angeles County,"La Habra Heights, California",33.9603,-117.951
355,CA,La Mesa,San Diego County,California,San Diego County,"La Mesa, California",32.7703,-117.0204
356,CA,La Mirada,Los Angeles County,California,Los Angeles County,"La Mirada, California",33.9025,-118.0093
357,CA,La Palma,Orange County,California,Orange County,"La Palma, California",33.8504,-118.0407
358,CA,La Puente,Los Angeles County,California,Los Angeles County,"La Puente, California",34.0323,-117.9533
359,CA,La Quinta,Riverside County,California,Riverside County,"La Quinta, California",33.6536,-116.2785
360,CA,La Verne,Los Angeles County,California,Los Angeles County,"La Verne, California",34.1207,-117.7703
361,CA,Lafayette,Contra Costa County,California,Contra Costa County,"Lafayette, California",37.8919,-122.1189
362,CA,Laguna Beach,Orange County,California,Orange County,"Laguna Beach, California",33.5455,-117.7613
363,CA,Laguna Hills,Orange County,California,Orange County,"Laguna Hills, California",33.5918,-117.6991
364,CA,Laguna Niguel,Orange County,California,Orange County,"Laguna Niguel, California",33.5275,-117.705
365,CA,Lake Elsinore,Riverside County,California,Riverside County,"Lake Elsinore, California",33.6847,-117.3344
366,CA,Lake Forest,Orange County,California,Orange County,"Lake Forest, California",33.6605,-117.6714
367,CA,Lakewood,Los Angeles County,California,Los Angeles County,"Lakewood, California",33.8471,-118.1222
368,CA,Lancaster,Los Angeles County,California,Los Angeles County,"Lancaster, California",34.6935,-118.1753
369,CA,Lawndale,Los Angeles County,California,Los Angeles County,"Lawndale, California",33.8884,-118.3531
370,CA,Lemon Grove,San Diego County,California,San Diego County,"Lemon Grove, California",32.7331,-117.0344
371,CA,Lincoln,Placer County,California,Placer County,"Lincoln, California",38.8774,-121.2937
372,CA,Lindsay,Tulare County,California,Tulare County,"Lindsay, California",36.2082,-119.0897
373,CA,Livermore,Alameda County,California,Alameda County,"Livermore, California",37.6868,-121.7607
374,CA,Lodi,San Joaquin County,California,San Joaquin County,"Lodi, California",38.1218,-121.2932
375,CA,Loma Linda,San Bernardino County,California,San Bernardino County,"Loma Linda, California",34.045,-117.2498
376,CA,Lomita,Los Angeles County,California,Los Angeles County,"Lomita, California",33.7933,-118.3175
377,CA,Lompoc,Santa Barbara County,California,Santa Barbara County,"Lompoc, California",34.6618,-120.4714
378,CA,Long Beach,Los Angeles County,California,Los Angeles County,"Long Beach, California",33.7977,-118.167
379,CA,Los Alamitos,Orange County,California,Orange County,"Los Alamitos, California",33.7971,-118.0592
380,CA,Los Altos,Santa Clara County,California,Santa Clara County,"Los Altos, California",37.3684,-122.0965
381,CA,Los Altos Hills,Santa Clara County,California,Santa Clara County,"Los Altos Hills, California",37.3669,-122.1387
382,CA,Los Angeles,Los Angeles County,California,Los Angeles County,"Los Angeles, California",34.1141,-118.4068
383,CA,Los Gatos,Santa Clara County,California,Santa Clara County,"Los Gatos, California",37.2304,-121.9562
384,CA,Lynwood,Los Angeles County,California,Los Angeles County,"Lynwood, California",33.924,-118.2016
385,CA,Malibu,Los Angeles County,California,Los Angeles County,"Malibu, California",34.037,-118.7839
386,CA,Manhattan Beach,Los Angeles County,California,Los Angeles County,"Manhattan Beach, California",33.8894,-118.3967
387,CA,Manteca,San Joaquin County,California,San Joaquin County,"Manteca, California",37.7927,-121.2264
388,CA,Marina,Monterey County,California,Monterey County,"Marina, California",36.681,-121.7892
389,CA,Martinez,Contra Costa County,California,Contra Costa County,"Martinez, California",37.9985,-122.1161
390,CA,Maywood,Los Angeles County,California,Los Angeles County,"Maywood, California",33.9886,-118.1877
391,CA,Mendota,Fresno County,California,Fresno County,"Mendota, California",36.7555,-120.3776
392,CA,Menifee,Riverside County,California,Riverside County,"Menifee, California",33.6909,-117.1849
393,CA,Menlo Park,San Mateo County,California,San Mateo County,"Menlo Park, California",37.4685,-122.1673
394,CA,Mill Valley,Marin County,California,Marin County,"Mill Valley, California",37.9086,-122.5421
395,CA,Milpitas,Santa Clara County,California,Santa Clara County,"Milpitas, California",37.4336,-121.8921
396,CA,Mission Viejo,Orange County,California,Orange County,"Mission Viejo, California",33.6096,-117.6551
397,CA,Modesto,Stanislaus County,California,Stanislaus County,"Modesto, California",37.6375,-121.0028
398,CA,Monrovia,Los Angeles County,California,Los Angeles County,"Monrovia, California",34.165,-117.9921
399,CA,Montclair,San Bernardino County,California,San Bernardino County,"Montclair, California",34.0715,-117.6981
400,CA,Monte Sereno,Santa Clara County,California,Santa Clara County,"Monte Sereno, California",37.2405,-121.9881
401,CA,Monterey,Monterey County,California,Monterey County,"Monterey, California",36.5919,-121.8808
402,CA,Monterey Park,Los Angeles County,California,Los Angeles County,"Monterey Park, California",34.0497,-118.1326
403,CA,Moorpark,Ventura County,California,Ventura County,"Moorpark, California",34.2861,-118.8768
404,CA,Moreno Valley,Riverside County,California,Riverside County,"Moreno Valley, California",33.9244,-117.2045
405,CA,Morgan Hill,Santa Clara County,California,Santa Clara County,"Morgan Hill, California",37.1325,-121.6419
406,CA,Morro Bay,San Luis Obispo County,California,San Luis Obispo County,"Morro Bay, California",35.3682,-120.8482
407,CA,Mountain View,Santa Clara County,California,Santa Clara County,"Mountain View, California",37.4001,-122.0796
408,CA,Murrieta,Riverside County,California,Riverside County,"Murrieta, California",33.5719,-117.1909
409,CA,Napa,Napa County,California,Napa County,"Napa, California",38.2975,-122.301
410,CA,National City,San Diego County,California,San Diego County,"National City, California",32.6654,-117.0983
411,CA,Needles,San Bernardino County,California,San Bernardino County,"Needles, California",34.8164,-114.6189
412,CA,Nevada City,Nevada County,California,Nevada County,"Nevada City, California",39.2607,-121.0231
413,CA,Newark,Alameda County,California,Alameda County,"Newark, California",37.5201,-122.0307
414,CA,Newman,Stanislaus County,California,Stanislaus County,"Newman, California",37.3156,-121.0212
415,CA,Newport Beach,Orange County,California,Orange County,"Newport Beach, California",33.6151,-117.8668
416,CA,Norco,Riverside County,California,Riverside County,"Norco, California",33.9252,-117.5498
417,CA,Norwalk,Los Angeles County,California,Los Angeles County,"Norwalk, California",33.9069,-118.0829
418,CA,Novato,Marin County,California,Marin County,"Novato, California",38.092,-122.5575
419,CA,Oakdale,Stanislaus County,California,Stanislaus County,"Oakdale, California",37.7618,-120.8468
420,CA,Oakland,Alameda County,California,Alameda County,"Oakland, California",37.7904,-122.2166
421,CA,Oakley,Contra Costa County,California,Contra Costa County,"Oakley, California",37.9929,-121.6952
422,CA,Oceanside,San Diego County,California,San Diego County,"Oceanside, California",33.2247,-117.3083
423,CA,Ojai,Ventura County,California,Ventura County,"Ojai, California",34.4488,-119.2469
424,CA,Ontario,San Bernardino County,California,San Bernardino County,"Ontario, California",34.0393,-117.6064
425,CA,Orange,Orange County,California,Orange County,"Orange, California",33.8038,-117.8218
426,CA,Orange Cove,Fresno County,California,Fresno County,"Orange Cove, California",36.6211,-119.3188
427,CA,Oxnard,Ventura County,California,Ventura County,"Oxnard, California",34.1964,-119.1815
428,CA,Pacific Grove,Monterey County,California,Monterey County,"Pacific Grove, California",36.6188,-121.9259
429,CA,Pacifica,San Mateo County,California,San Mateo County,"Pacifica, California",37.6113,-122.4782
430,CA,Palm Desert,Riverside County,California,Riverside County,"Palm Desert, California",33.7378,-116.3695
431,CA,Palm Springs,Riverside County,California,Riverside County,"Palm Springs, California",33.8017,-116.5382
432,CA,Palmdale,Los Angeles County,California,Los Angeles County,"Palmdale, California",34.5944,-118.1057
433,CA,Palo Alto,Santa Clara County,California,Santa Clara County,"Palo Alto, California",37.3905,-122.1468
434,CA,Palos Verdes Estates,Los Angeles County,California,Los Angeles County,"Palos Verdes Estates, California",33.7872,-118.3973
435,CA,Paramount,Los Angeles County,California,Los Angeles County,"Paramount, California",33.8977,-118.1651
436,CA,Parlier,Fresno County,California,Fresno County,"Parlier, California",36.6087,-119.5434
437,CA,Pasadena,Los Angeles County,California,Los Angeles County,"Pasadena, California",34.1597,-118.139
438,CA,Patterson,Stanislaus County,California,Stanislaus County,"Patterson, California",37.4758,-121.1536
439,CA,Perris,Riverside County,California,Riverside County,"Perris, California",33.7898,-117.2233
440,CA,Petaluma,Sonoma County,California,Sonoma County,"Petaluma, California",38.2423,-122.6266
441,CA,Pico Rivera,Los Angeles County,California,Los Angeles County,"Pico Rivera, California",33.9901,-118.0888
442,CA,Piedmont,Alameda County,California,Alameda County,"Piedmont, California",37.8225,-122.2301
443,CA,Pismo Beach,San Luis Obispo County,California,San Luis Obispo County,"Pismo Beach, California",35.1487,-120.6493
444,CA,Pittsburg,Contra Costa County,California,Contra Costa County,"Pittsburg, California",38.0182,-121.8965
445,CA,Placentia,Orange County,California,Orange County,"Placentia, California",33.8807,-117.8553
446,CA,Placerville,El Dorado County,California,El Dorado County,"Placerville, California",38.7308,-120.7979
447,CA,Pleasant Hill,Contra Costa County,California,Contra Costa County,"Pleasant Hill, California",37.9539,-122.0759
448,CA,Pleasanton,Alameda County,California,Alameda County,"Pleasanton, California",37.6663,-121.8805
449,CA,Pomona,Los Angeles County,California,Los Angeles County,"Pomona, California",34.0585,-117.7626
450,CA,Port Hueneme,Ventura County,California,Ventura County,"Port Hueneme, California",34.1618,-119.2036
451,CA,Porterville,Tulare County,California,Tulare County,"Porterville, California",36.0643,-119.0338
452,CA,Poway,San Diego County,California,San Diego County,"Poway, California",32.9871,-117.0201
453,CA,Rancho Cordova,Sacramento County,California,Sacramento County,"Rancho Cordova, California",38.5737,-121.2527
454,CA,Rancho Cucamonga,San Bernardino County,California,San Bernardino County,"Rancho Cucamonga, California",34.1247,-117.5667
